"","job_title","Company","Salary"
"8891","Pharmacist","Compass Group",47500
"8892","Pharmacist","Edward Rose",74000
"8893","Pharmacist","Friendship Village of Tempe",68141.06
"8894","Pharmacist","Impact Networking",52248.8
"8895","Pharmacist","KPMG, LLP",61505
"8896","Pharmacist","VICE Magazine",67973.8
"8897","Pharmacist","Northwell Health",76409.89
"8898","Pharmacist","The Hospital for Special Surgery",NA
"8899","Pharmacist","Youth Advocate Programs, Inc.",NA
"8900","Pharmacist","Raymond James & Associates, Inc.",82750
"8901","Pharmacist","NYU Medical Center",91521.69
"8902","Pharmacist","Rush University Medical Center",52752.3
"8903","Pharmacist","Massachusetts General Hospital",74378.89
"8904","Pharmacist","Ashton Gardens",52500
"8905","Pharmacist","Lowe's Companies, Inc",56389.38
"8906","Pharmacist","Lowe's Home Improvement Inc.",NA
"8907","Pharmacist","Mount Sinai Hospital",80026.75
"8908","Pharmacist","Mount Sinai Medical Center",82850
"8909","Pharmacist","NVR Construction",75742.57
"8910","Pharmacist","University of Utah",59664.06
"8911","Pharmacist","Valtech Corporation",42447.06
"8912","Pharmacist","Paul, Hastings, Janofsky & Walker Llp",132655.75
"8913","Pharmacist","Rush Hospital",67941.18
"8914","Pharmacist","Federal Express Corporation (FedEx)",43448.28
"8915","Pharmacist","Stanford University",63963.78
"8916","Pharmacist","University of Texas (UT) - Austin",40538.48
"8917","Pharmacist","Children's Hospital, Boston",49499.55
"8918","Pharmacist","Lowe's Home Improvement Inc.",NA
"8919","Pharmacist","University of Arizona",40646.99
"8920","Pharmacist","University of Georgia (UGA)",30210.11
"8921","Pharmacist","University of Texas At San Antonio (UTSA)",28778.73
"8922","Pharmacist","Maxim Healthcare Services",NA
"8923","Pharmacist","American Electric Power (AEP)",NA
"8924","Pharmacist","Macy's, Inc.",NA
"8925","Pharmacist","New York Life Insurance Company",48317.38
"8926","Pharmacist","Ohio State University (OSU)",47643.98
"8927","Pharmacist","University of North Carolina at Chapel Hill (UNC)",NA
"8928","Pharmacist","University of Virginia (UVA)",44491.33
"8929","Pharmacist","University of Kentucky (UK)",NA
"8930","Pharmacist","Texas A&M University",NA
"8931","Pharmacist","Kennesaw State University",NA
"8932","Pharmacist","Gateway Technical College",NA
"8933","Pharmacist","Wells Fargo Bank",56000
"8934","Pharmacist","University of Nebraska Medical Center",NA
"8935","Pharmacist","University of Texas (UT)",41000
"8936","Pharmacist","University of Texas at Tyler",37285.69
"8937","Pharmacist","University of Texas Southwestern Medical Center at Dallas",52250
"8938","Pharmacist","Penn State Hershey Medical Center",NA
"8939","Pharmacist","Sam Houston State University (SHSU)",40576
"8940","Pharmacist","Sentara Healthcare",NA
"8941","Pharmacist","Sentara Hospital",NA
"8942","Pharmacist","NYC Department of Environmental Protection",53156.25
"8943","Pharmacist","U.S. Bank",NA
"8944","Pharmacist","University of Alabama at Birmingham (UAB)",NA
"8945","Pharmacist","New York City Department of Education",39305.41
"8946","Pharmacist","Carilion Clinic",NA
"8947","Pharmacist","Cigna Corporation",41236.36
"8948","Pharmacist","City of Palo Alto",NA
"8949","Pharmacist","Conduent Inc.",12.01
"8950","Pharmacist","Alorica, Inc.",10
"8951","Pharmacist","Humana, Inc.",16.72
"8952","Pharmacist","UnitedHealth Group",14.51
"8953","Pharmacist","CVS Caremark Corporation",14.65
"8954","Pharmacist","Convergys Corporation",11.4
"8955","Pharmacist","Verizon Wireless",14.65
"8956","Pharmacist","Dial America, Inc.",10.07
"8957","Pharmacist","Wellspan Health",12.68
"8958","Pharmacist","Navy Federal Credit Union",14.47
"8959","Pharmacist","Anthem",15.48
"8960","Pharmacist","Patient Advocate Foundation",17.16
"8961","Pharmacist","Maximus, Inc.",14.26
"8962","Pharmacist","Kaiser Permanente",24
"8963","Pharmacist","Geico",15.75
"8964","Pharmacist","Fidelity Investments",NA
"8965","Pharmacist","Dignity Health",17.43
"8966","Pharmacist","AT&T Inc.",13.35
"8967","Pharmacist","Bank of America Corp. (BOFA)",16.38
"8968","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",19.18
"8969","Pharmacist","Synchrony Financial",12.86
"8970","Pharmacist","Sitel Corporation",12.21
"8971","Pharmacist","Progressive Casualty Insurance Company",16.56
"8972","Pharmacist","Northrop Grumman Corporation",63000
"8973","Pharmacist","Pactiv Corporation",57750
"8974","Pharmacist","Ditch Witch",NA
"8975","Pharmacist","Iwco Direct",52038.01
"8976","Pharmacist","Carlisle Companies Inc",58983.05
"8977","Pharmacist","DHL",NA
"8978","Pharmacist","Tenneco Inc",69842
"8979","Pharmacist","The Boeing Company",59850
"8980","Pharmacist","Pennex Aluminum",55665.99
"8981","Pharmacist","R.R. Donnelley & Sons Company",50050.46
"8982","Pharmacist","JBS",55239.82
"8983","Pharmacist","Eaton Corporation",53400
"8984","Pharmacist","Fedco",NA
"8985","Pharmacist","Honeywell Aerospace",65000
"8986","Pharmacist","Huntington Ingalls Industries",49915.77
"8987","Pharmacist","Intelligrated Inc.",51948.14
"8988","Pharmacist","Arizona Nutritional Supplements",NA
"8989","Pharmacist","Kraft Foods, Inc.",57957.3
"8990","Pharmacist","National Oilwell Varco",NA
"8991","Pharmacist","Marriott International, Inc.",12.47
"8992","Pharmacist","Holiday Inn Express",10.96
"8993","Pharmacist","Hampton Inn",10.75
"8994","Pharmacist","Best Western International, Inc.",10.32
"8995","Pharmacist","Courtyard by Marriott",10.74
"8996","Pharmacist","Hilton Corporation",11.9
"8997","Pharmacist","Hilton Worldwide",11.48
"8998","Pharmacist","Holiday Inn",11.12
"8999","Pharmacist","Residence Inn By Marriott",11.22
"9000","Pharmacist","Comfort Inn and Suites",10.24
"9001","Pharmacist","Quality Inn & Suites",9.94
"9002","Pharmacist","DoubleTree",11
"9003","Pharmacist","Hyatt Regency",12
"9004","Pharmacist","Fairfield Inn By Marriott",11.19
"9005","Pharmacist","Hilton Garden Inn",12.11
"9006","Pharmacist","Fairfield Inn @ Suites By Marriot",10.31
"9007","Pharmacist","Comfort Suites Hotel",9.21
"9008","Pharmacist","Radisson",10.12
"9009","Pharmacist","Springhill Suites By Marriott",10
"9010","Pharmacist","Omni Hotels Corporation",10.42
"9011","Pharmacist","Aimbridge Hospitality",12
"9012","Pharmacist","Red Roof Inns, Inc.",9.5
"9013","Pharmacist","Starwood Hotels and Resorts Worldwide Inc",14.38
"9014","Pharmacist","Doubletree Hotels",12
"9015","Pharmacist","Fairfield Inn and Suites",10.17
"9016","Pharmacist","Staybridge Suites",10.5
"9017","Pharmacist","Super 8 Motels Worldwide, Inc.",10
"9018","Pharmacist","Intercontinental Hotels & Resorts Group",10.36
"9019","Pharmacist","Country Inn & Suites By Carlson",9.93
"9020","Pharmacist","Embassy Suites Hotels",10.6
"9021","Pharmacist","Candlewood Suites",9.16
"9022","Pharmacist","Hyatt Hotels",11.75
"9023","Pharmacist","Hyatt Place",10.59
"9024","Pharmacist","Homewood Suites by Hilton",12.25
"9025","Pharmacist","Days Inn",9.74
"9026","Pharmacist","Econo Lodge",9
"9027","Pharmacist","Ramada",10
"9028","Pharmacist","The Westin",16.27
"9029","Pharmacist","Sonesta Hotels",12
"9030","Pharmacist","Laquinta Inn",12
"9031","Pharmacist","Interstate Hotels and Resorts",11.04
"9032","Pharmacist","Choice Hotels International",9.63
"9033","Pharmacist","Choice Brands Inc.",9.75
"9034","Pharmacist","Kaiser Permanente",23.1
"9035","Pharmacist","University of California at Los Angeles (UCLA)",24.52
"9036","Pharmacist","University of Chicago",23.9
"9037","Pharmacist","Lee Memorial Health Systems",21.6
"9038","Pharmacist","University of North Texas (UNT)",NA
"9039","Pharmacist","GreenWood Inc",NA
"9040","Pharmacist","U.S. Marine Corps",NA
"9041","Pharmacist","UCLA Medical Center",25.4
"9042","Pharmacist","State of Maryland (MD)",19.49
"9043","Pharmacist","MaineHealth",16.47
"9044","Pharmacist","City of Austin",22.56
"9045","Pharmacist","Georgia State University",19.62
"9046","Pharmacist","Ohio University",18.04
"9047","Pharmacist","University of Michigan (U-M)",NA
"9048","Pharmacist","University of Tennessee",15
"9049","Pharmacist","State of Delaware (DE)",14.93
"9050","Pharmacist","BMC West Corp.",13.75
"9051","Pharmacist","Arizona State University (ASU)",NA
"9052","Pharmacist","University of Florida (UF)",22.48
"9053","Pharmacist","Securitas Security Services Usa, Inc.",16.8
"9054","Pharmacist","St. Jude Children's Research Hospital",24
"9055","Pharmacist","Stetson University",16.47
"9056","Pharmacist","The National Marrow Donor Program",20.35
"9057","Pharmacist","Commonwealth of Kentucky",NA
"9058","Pharmacist","Enlivant",16
"9059","Pharmacist","North Carolina Department of Transportation",NA
"9060","Pharmacist","Kennesaw State University",17.17
"9061","Pharmacist","Maine Medical Center",17.5
"9062","Pharmacist","PeaceHealth",19.2
"9063","Pharmacist","UNC Health Care",20.07
"9064","Pharmacist","State of North Carolina (NC)",NA
"9065","Pharmacist","Wipfli, Llp",18.85
"9066","Pharmacist","University of Washington (UW)",NA
"9067","Pharmacist","University of Southern Maine (USM)",16.35
"9068","Pharmacist","Ada County",18.62
"9069","Pharmacist","Merrill Lynch & Co Inc",50495.05
"9070","Pharmacist","Morgan Stanley",52965.52
"9071","Pharmacist","UBS",50565.18
"9072","Pharmacist","Wells Fargo Advisors Financial Network, LLC",43856.49
"9073","Pharmacist","Ameriprise Financial, Inc.",44520.15
"9074","Pharmacist","Fisher Investments, Inc.",49434.82
"9075","Pharmacist","Raymond James & Associates, Inc.",42729.32
"9076","Pharmacist","J.P. Morgan Chase & Co. (JPMCC)",64500
"9077","Pharmacist","Arthur J. Gallagher & Company",45308.45
"9078","Pharmacist","Bayada",39402.2
"9079","Pharmacist","Brighton Jones LLC",64328.9
"9080","Pharmacist","Raymond James Ltd.",49131.76
"9081","Pharmacist","The Vanguard Group",42638.25
"9082","Pharmacist","Arthur J. Gallagher Risk Management Services, Inc.",46091.37
"9083","Pharmacist","Charles Schwab & Co., Inc.",50000
"9084","Pharmacist","ADP SBS",NA
"9085","Pharmacist","Stifel Nicolaus & Company, Incorporated",46220
"9086","Pharmacist","LPL Financial",51000
"9087","Pharmacist","Mercer Advisors",NA
"9088","Pharmacist","Trinet",NA
"9089","Pharmacist","Wells Fargo Bank",52853.49
"9090","Pharmacist","UBS AG",52926.39
"9091","Pharmacist","UBS Global Asset Management",50000
"9092","Pharmacist","Wells Fargo & Co.",40975.61
"9093","Pharmacist","RBC Wealth Management",40694.59
"9094","Pharmacist","Tolleson Wealth Management",62500
"9095","Pharmacist","First Republic Bank",56665.94
"9096","Pharmacist","Bank of America Corp. (BOFA)",NA
"9097","Pharmacist","JPMorgan Chase & Co.",58500
"9098","Pharmacist","HighTower Advisors",40825.31
"9099","Pharmacist","Morgan Stanley Investment Management",67407.41
"9100","Pharmacist","Morgan Stanley Smith Barney LLC",55955.06
"9101","Pharmacist","Navy Federal Credit Union",61983.87
"9102","Pharmacist","Oppenheimer & Company Incorporated",36493.15
"9103","Pharmacist","Public Consulting Group, Inc.",53000
"9104","Pharmacist","Xerox Corporation",NA
"9105","Pharmacist","Conifer Health Solutions",17.34
"9106","Pharmacist","Patient Advocate Foundation",16.92
"9107","Pharmacist","Wakemed Health and Hospitals",17.15
"9108","Pharmacist","Select Medical Corporation",13.86
"9109","Pharmacist","St. Luke's Health System",20.85
"9110","Pharmacist","Surgery Partners",17.47
"9111","Pharmacist","Baptist Health",15.01
"9112","Pharmacist","DaVita Inc.",17.45
"9113","Pharmacist","Emory Healthcare",16.76
"9114","Pharmacist","Henry County Medical Center",11.69
"9115","Pharmacist","Baptist Hospital",15.29
"9116","Pharmacist","Waianae Coast Comprehensive Health Center",17.39
"9117","Pharmacist","Mercy Hospital",16.21
"9118","Pharmacist","New York Presbyterian Hospital",26.45
"9119","Pharmacist","SSM Health Care",15.74
"9120","Pharmacist","Novant Health",14.35
"9121","Pharmacist","Sentara Healthcare",16.39
"9122","Pharmacist","WakeMed",17.29
"9123","Pharmacist","Carolinas Healthcare Systems",14.91
"9124","Pharmacist","Centura Health",18.37
"9125","Pharmacist","Covenant Health",11.48
"9126","Pharmacist","Anne Arundel Medical Center",23.31
"9127","Pharmacist","Integrated Medical Delivery",16.14
"9128","Pharmacist","Lincare Inc.",13.76
"9129","Pharmacist","Mayo Clinic",20.11
"9130","Pharmacist","Fairview Hospital",19.17
"9131","Pharmacist","Fresenius Medical Care Holdings, Inc.",14.59
"9132","Pharmacist","Fresenius Medical Care North America",17.33
"9133","Pharmacist","Hattiesburg Clinic",12.6
"9134","Pharmacist","HCA, Inc.",17.9
"9135","Pharmacist","Banner Health",15.25
"9136","Pharmacist","WellStar Health System",17.92
"9137","Pharmacist","HCR ManorCare",18.78
"9138","Pharmacist","Wayne Farms, LLC",NA
"9139","Pharmacist","United Hospital Systems",19.89
"9140","Pharmacist","Northwell Health",19.86
"9141","Pharmacist","Lahey Clinic",18.44
"9142","Pharmacist","Emory Healthcare",17.58
"9143","Pharmacist","NYU Medical Center",23.5
"9144","Pharmacist","Mount Auburn Hospital",23.61
"9145","Pharmacist","Fresenius Medical Care Holdings, Inc.",15.1
"9146","Pharmacist","Medstar Health",18.66
"9147","Pharmacist","Hawthorn Medical",16.07
"9148","Pharmacist","Midcoast Hospital",13.15
"9149","Pharmacist","Mayo Clinic",19.49
"9150","Pharmacist","Fresenius Medical Care North America",17.84
"9151","Pharmacist","Grinnell Regional Medical Center",16.48
"9152","Pharmacist","Evangelical Community Hospital",15.32
"9153","Pharmacist","New York Presbyterian Hospital",26
"9154","Pharmacist","Rhode Island Medical Imaging",15.87
"9155","Pharmacist","Rochester Regional Health",13.97
"9156","Pharmacist","University of Maryland Medical Center",17.09
"9157","Pharmacist","Weill Cornell Medical College",24.01
"9158","Pharmacist","Pyramid Healthcare, Inc.",10.16
"9159","Pharmacist","Apple Computer, Inc",99986.94
"9160","Pharmacist","Reckitt Benckiser, Inc.",71215.54
"9161","Pharmacist","American Greetings Corporation",57788.99
"9162","Pharmacist","Medline Industries, Inc.",72174.09
"9163","Pharmacist","Turn5, Inc.",58034.36
"9164","Pharmacist","Tyson Foods, Inc.",78000
"9165","Pharmacist","Kiss Products",48000
"9166","Pharmacist","Yaskawa Electric America Inc",63653.57
"9167","Pharmacist","XPO Logistics",60983.61
"9168","Pharmacist","Nike, Inc.",65688.04
"9169","Pharmacist","Southern Wine & Spirits of America, Inc.",46000
"9170","Pharmacist","PepsiCo Inc",72000
"9171","Pharmacist","US Foods",68577.2
"9172","Pharmacist","Paccar Corporation",58250
"9173","Pharmacist","Georgia-Pacific Corporation",72000
"9174","Pharmacist","Kerry Ingredients",60000
"9175","Pharmacist","Medtronic, Inc.",77535.24
"9176","Pharmacist","PVH Corp",69500
"9177","Pharmacist","Honeywell International Inc",61581.48
"9178","Pharmacist","Kehe Food Distributors, Inc.",66082.68
"9179","Pharmacist","Pharmavite, LLC",1e+05
"9180","Pharmacist","Milwaukee Electric Tool Corporation",74271
"9181","Pharmacist","Coty, Inc.",68697.39
"9182","Pharmacist","Dell, Inc.",80000
"9183","Pharmacist","Black and Decker Corporation",60000
"9184","Pharmacist","E. & J. Gallo Winery",70498.72
"9185","Pharmacist","Drive Medical",67000
"9186","Pharmacist","Best Buy",55928.57
"9187","Pharmacist","Bemis Co Inc",56174.38
"9188","Pharmacist","Safran Engineering Services",83000
"9189","Pharmacist","Teradyne, Incorporated",65825
"9190","Pharmacist","The Hain Celestial Group",55000
"9191","Pharmacist","American Crafts, LC",45000
"9192","Pharmacist","E.I. Du Pont De Nemours & Co (DuPont)",95000
"9193","Pharmacist","Sentara Healthcare",19.83
"9194","Pharmacist","Kaiser Permanente",25
"9195","Pharmacist","Texas Children's Hospital",28.94
"9196","Pharmacist","The Boeing Company",NA
"9197","Pharmacist","The Boeing Company",NA
"9198","Pharmacist","Senior Helpers",11.49
"9199","Pharmacist","St Joseph Healthcare",13.8
"9200","Pharmacist","Right at Home",16.75
"9201","Pharmacist","United Airlines, Inc.",NA
"9202","Pharmacist","Visiting Angels, Inc.",15.25
"9203","Pharmacist","Orlando Health, Inc",15.43
"9204","Pharmacist","Columbia University",36
"9205","Pharmacist","ExamWorks",16
"9206","Pharmacist","Johnson Controls Inc",15.47
"9207","Pharmacist","NBCUniversal Media LLC.",24.12
"9208","Pharmacist","HCR ManorCare",17.25
"9209","Pharmacist","Physicians' Clinic of Iowa",18.04
"9210","Pharmacist","The Kroger Company",10.91
"9211","Pharmacist","Safeway, Inc.",13.2
"9212","Pharmacist","Publix Super Markets Inc",12.99
"9213","Pharmacist","Harris Teeter, Inc.",10.8
"9214","Pharmacist","Albertson's Inc.",12.16
"9215","Pharmacist","Jewel - Osco",10.78
"9216","Pharmacist","Sprouts Farmers Market LLC",13.48
"9217","Pharmacist","Whole Foods Market, Inc.",14.75
"9218","Pharmacist","Fred Meyer Inc",16.51
"9219","Pharmacist","Sprouts",12.62
"9220","Pharmacist","ShopRite",11.22
"9221","Pharmacist","Wal-Mart Stores, Inc",11.94
"9222","Pharmacist","Winco Foods Inc.",11.63
"9223","Pharmacist","Meijer, Inc.",11.57
"9224","Pharmacist","Hy-Vee, Inc.",10.84
"9225","Pharmacist","BJ's Wholesale Club",12.77
"9226","Pharmacist","The Fresh Market, Inc.",9.6
"9227","Pharmacist","Tom Thumb",11
"9228","Pharmacist","Weis Markets Inc",9.25
"9229","Pharmacist","Stop & Shop",11.98
"9230","Pharmacist","Rouses",9.79
"9231","Pharmacist","Food Lion",10.06
"9232","Pharmacist","Giant Food Stores",10.72
"9233","Pharmacist","Winn-Dixie Stores, Inc.",10
"9234","Pharmacist","Marianos",12.54
"9235","Pharmacist","Market of Choice",14.75
"9236","Pharmacist","Food 4 Less",13.91
"9237","Pharmacist","Smith's Food and Drug Stores",16.49
"9238","Pharmacist","Von's",12.92
"9239","Pharmacist","Target Corporation",12.21
"9240","Pharmacist","Stater Bros. Markets",17
"9241","Pharmacist","Sam's Club",10.68
"9242","Pharmacist","Shop 'n Save",9.5
"9243","Pharmacist","Food City",10.75
"9244","Pharmacist","Acme Markets, Inc.",9.36
"9245","Pharmacist","Dillons",10.24
"9246","Pharmacist","Fareway Stores, Inc.",10
"9247","Pharmacist","King Soopers",16.25
"9248","Pharmacist","Ingles Markets, Inc.",12
"9249","Pharmacist","Giant Food, LLC",9.62
"9250","Pharmacist","Smart and Final, Inc.",11.36
"9251","Pharmacist","Ferguson Enterprises, Inc.",17.14
"9252","Pharmacist","Horizon Behavioral Health",17.9
"9253","Pharmacist","FTD, Inc.",23.58
"9254","Pharmacist","Steele Memorial Medical Center",15.13
"9255","Pharmacist","The McKinstry Company",21.5
"9256","Pharmacist","Echo Global Logistics",18.98
"9257","Pharmacist","Wells Fargo Bank",22.21
"9258","Pharmacist","U.S. Bank",16.87
"9259","Pharmacist","Navy Federal Credit Union",17.41
